Parameters,Filter,Sum_first_hour_move,Sum_open_to_close_move,Sum_power_hour_move,Number of Rows
"('1month_change_from_high_percentile', 'red_days_percentile', 'green_days_percentile')","1month_change_from_high_percentile: > 0.7, red_days_percentile: < 0.3, green_days_percentile: > 0.7",0.41866691437729997,0.3908342569048999,-0.123429334487,211
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile')","gap_percentile: 0.3 - 0.7, consecutive_days_above_20sma_percentile: > 0.7, pm_dollar_volume_percentile: > 0.7",0.05475776890169999,0.3886623765251,0.035221060247700005,54
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: < 0.3, pm_dollar_volume_percentile: > 0.7, red_days_percentile: < 0.3",0.2150523769436,0.386279377774,0.2662335443575,92
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile')","gap_percentile: 0.3 - 0.7, consecutive_days_above_20sma_percentile: < 0.3, pm_dollar_volume_percentile: < 0.3",0.004117039194900002,0.3854209371678,0.1423999202661,144
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","open_from_BB_up_percentile: < 0.3, pm_dollar_volume_percentile: > 0.7, red_days_percentile: < 0.3",0.2935251037879,0.38436045554649995,0.10150251669500002,148
"('open_from_BB_up_percentile', 'x_day_high_at_open_percentile', 'red_days_percentile')","open_from_BB_up_percentile: < 0.3, x_day_high_at_open_percentile: < 0.3, red_days_percentile: 0.3 - 0.7",0.0710430759458,0.38348950845970003,0.05323842880919999,112
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: > 0.7, open_from_BB_up_percentile: < 0.3, red_days_percentile: < 0.3",0.3982780659574999,0.38190959813469993,-0.011089200930400007,272
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'x_day_high_at_open_percentile')","consecutive_days_above_20sma_percentile: > 0.7, pm_dollar_volume_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: < 0.3",0.19830591894920002,0.38123347617619996,-0.050409178153500024,221
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'red_days_percentile')","gap_percentile: > 0.7, consecutive_days_above_20sma_percentile: > 0.7, red_days_percentile: < 0.3",0.31347123523720005,0.37986604166129995,0.017550157682200005,97
"('consecutive_days_above_20sma_percentile', 'x_day_high_at_open_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: > 0.7, x_day_high_at_open_percentile: < 0.3, red_days_percentile: > 0.7",-0.07293180339440003,0.37860260893250003,0.041521536657300004,92
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","open_from_BB_up_percentile: > 0.7, pm_dollar_volume_percentile: < 0.3, green_days_percentile: < 0.3",0.14684760807200004,0.376066527887,0.021218742549299997,81
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'green_days_percentile')","gap_percentile: > 0.7, consecutive_days_above_20sma_percentile: > 0.7, green_days_percentile: > 0.7",0.24383082525399996,0.3755318951793,0.019108033988399994,58
"('open_from_BB_up_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","open_from_BB_up_percentile: < 0.3, 1month_change_from_high_percentile: > 0.7, red_days_percentile: 0.3 - 0.7",0.03788178445969999,0.37470236403049995,0.07875765481260001,87
"('pm_dollar_volume_percentile', 'x_day_high_at_open_percentile', 'red_days_percentile')","pm_dollar_volume_percentile: > 0.7, x_day_high_at_open_percentile: > 0.7, red_days_percentile: < 0.3",0.39228984698950004,0.37388928626789997,0.03473755936230001,105
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'x_day_high_at_open_percentile')","consecutive_days_above_20sma_percentile: < 0.3, open_from_BB_up_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: < 0.3",0.009179402671099963,0.3732498677056,0.08020543643680005,263
